name, status, time (us), blocks, blocks executed, host instructions, source instructions, host instructions executed, source instructions emulated
addiu_0, passed, 0.458333, 0, 0, 0, 0, 0, 1
addiu_1, passed, 0.489081, 0, 0, 0, 0, 0, 5
addiu_2, passed, 0.471788, 0, 0, 0, 0, 0, 3
addiu_3, passed, 0.455333, 0, 0, 0, 0, 0, 1
addiu_4, passed, 0.456915, 0, 0, 0, 0, 0, 1
addi_0, passed, 0.454568, 0, 0, 0, 0, 0, 1
addi_1, passed, 0.484205, 0, 0, 0, 0, 0, 5
addi_2, passed, 0.470933, 0, 0, 0, 0, 0, 3
addi_3, passed, 0.458738, 0, 0, 0, 0, 0, 1
addu_0, passed, 0.455142, 0, 0, 0, 0, 0, 1
addu_1, passed, 0.453707, 0, 0, 0, 0, 0, 1
addu_2, passed, 0.467042, 0, 0, 0, 0, 0, 1
addu_3, passed, 0.457335, 0, 0, 0, 0, 0, 1
addu_4, passed, 0.455504, 0, 0, 0, 0, 0, 1
addu_5, passed, 0.452765, 0, 0, 0, 0, 0, 1
addu_6, passed, 0.457289, 0, 0, 0, 0, 0, 1
add_0, passed, 0.454709, 0, 0, 0, 0, 0, 1
add_1, passed, 0.456147, 0, 0, 0, 0, 0, 1
add_2, passed, 0.453308, 0, 0, 0, 0, 0, 1
add_3, passed, 0.454972, 0, 0, 0, 0, 0, 1
add_4, passed, 0.454264, 0, 0, 0, 0, 0, 1
add_5, passed, 0.459465, 0, 0, 0, 0, 0, 1
andi_0, passed, 0.454333, 0, 0, 0, 0, 0, 1
andi_1, passed, 0.455523, 0, 0, 0, 0, 0, 1
andi_2, passed, 0.460598, 0, 0, 0, 0, 0, 1
andi_3, passed, 0.457174, 0, 0, 0, 0, 0, 1
andi_4, passed, 0.463531, 0, 0, 0, 0, 0, 1
and_0, passed, 0.459351, 0, 0, 0, 0, 0, 1
and_1, passed, 0.453392, 0, 0, 0, 0, 0, 1
and_2, passed, 0.453326, 0, 0, 0, 0, 0, 1
and_3, passed, 0.45342, 0, 0, 0, 0, 0, 1
and_4, passed, 0.45869, 0, 0, 0, 0, 0, 1
